Mods count: 113
 
                                      jar name                                        |    notes     |                mod id                |                                   mod name                                   |          mod version           |                                                                                                                                                                                                                                                                                                                                                                                                                                            mixin configs                                                                                                                                                                                                                                                                                                                                                                                                                                            |              modrinth hash               | curseforge hash
    /META-INF/jarjar/javaparser-symbol-solver-core-3.24.8.jar                         |              |                                      |                                                                              |                                |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |                                          |                
reeses-sodium-options-neoforge-1.8.3+mc1.21.4.jar                                     |              | reeses_sodium_options                | Reese's Sodium Options                                                       | 1.8.3+mc1.21.4                 | reeses-sodium-options.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   | b03d05495be28d8cef7a34872941bb8d703d60e6 | 3206533594     
rhino-2101.2.7-build.81.jar                                                           |              | rhino                                | Rhino                                                                        | 2101.2.7-build.81              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | 480235a9f7749f68ce6fec3b9c3cac3428b92a4a | 3838011653     
ritchiesprojectilelib-2.1.2+mc.1.21.1-neoforge.jar                                    |              | ritchiesprojectilelib                | Ritchie's Projectile Library                                                 | 2.1.2                          | ritchiesprojectilelib.mixins.json, ritchiesprojectilelib-forge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | ec2e4996f8bee8714173e603e379fef8a6901765 | 1530428859     
sable-neoforge-1.21.1-1.2.2.jar                                                       |              | sable                                | Sable                                                                        | 1.2.2                          | sable.mixins.json, sable-neoforge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | c5ecd3fcf60a31d84112c708abe29e341b2d1b73 | 1741490269     
    /META-INF/jarjar/sable-companion-common-1.21.1-1.6.0.jar                          |              | sablecompanion                       | Sable Companion                                                              | 1.6.0                          |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |                                          |                
    /META-INF/jarjar/veil-neoforge-1.21.1-4.0.0.jar                                   |              | veil                                 | Veil                                                                         | 4.0.0                          | veil.debug.mixins.json, veil.framebuffer.mixins.json, veil.registry.mixins.json, veil.perspective.mixins.json, veil.scheduler.mixins.json, veil.quasar.mixins.json, veil.shader.mixins.json, veil.dynamicbuffer.mixins.json, veil.resource.mixins.json, veil.neoforge.mixins.json, veil.command.mixins.json, veil.performance.mixins.json, veil.rendertype.mixins.json, veil.pipeline.mixins.json, veil.fix.mixins.json, veil.network.mixins.json, veil.necromancer.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                     |                                          |                
        /META-INF/jarjar/glsl-processor-0.2.3.jar                                     |              |                                      |                                                                              |                                |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |                                          |                
        /META-INF/jarjar/molang-compiler-3.1.1.19.jar                                 |              |                                      |                                                                              |                                |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |                                          |                
sablejade-1.1.0.jar                                                                   |              | sablejade                            | Jade Sable Compat                                                            | 1.1.0                          |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | 1d9a5aeabca86a9d0ecb0fcba2d0f760ca82c652 | 550467648      
saturn-mc1.21.1-0.1.5.jar                                                             |              | saturn                               | Saturn                                                                       | 0.1.5                          | saturn.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | e5b9c7e6a7856302c6b078255e6b90b5cc1ec0b0 | 3009343278     
Searchables-neoforge-1.21.1-1.0.2.jar                                                 |              | searchables                          | Searchables                                                                  | 1.0.2                          | searchables.neoforge.mixins.json, searchables.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 5b8a0b43a474c066371b2e16f9bfb88622552a74 | 2093242437     
Signs Faster (v1.0.0) - 1.21.1 (NeoForge).jar                                         |              | sign_faster_neoforge                 | Sign Faster NeoForge                                                         | 1.0.0                          | sign_faster_neoforge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    | 9f4321fe7e0f63137a4dc6fc005de703d14ac6ad | 1600011656     
SimpleDiscordRichPresence-neoforge-88.0.1-build.54+mc1.21.1.jar                       |              | sdrp                                 | Simple Discord Rich Presence                                                 | 88.0.1-build.54+mc1.21.1       | sdrp.mixins.json, sdrp-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 3bcccf27fb2f954a81a3984bcb1ee8ea636d7247 | 3694730245     
    /META-INF/jars/discord-ipc-0.5.1.jar                                              |              |                                      |                                                                              |                                |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |                                          |                
sit-1.21.1-1.4.jar                                                                    |              | sit                                  | Sit                                                                          | 1.4                            |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | 5e9b0c4ee084770f8757bf53c2ecae19d382f7ed | 1325746999     
sliceanddice-forge-4.2.4.jar                                                          |              | sliceanddice                         | Create Slice & Dice                                                          | 4.2.4                          | sliceanddice.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            | 13d8835813b3851d4818c59ec8f7124e4a826c14 | 2744731042     
sodium-extra-neoforge-0.6.0+mc1.21.1.jar                                              |              | sodium_extra                         | Sodium Extra                                                                 | 0.6.0+mc1.21.1                 | sodium-extra.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            | 7473bb42753902c639294821af13e9cd9ee735da | 1727270791     
sodium-neoforge-0.6.13+mc1.21.1.jar                                                   |              | sodium                               | Sodium                                                                       | 0.6.13+mc1.21.1                | sodium-neoforge.mixins.json, sodium-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 38af70fa4dc4b2aaac636e92fdba3bedd5a025e1 | 1900921493     
    /META-INF/jarjar/fabric-api-base-0.4.42+d1308ded19.jar                            |              | fabric_api_base                      | Forgified Fabric API Base                                                    | 0.4.42+d1308ded19              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |                                          |                
    /META-INF/jarjar/fabric-rendering-data-attachment-v1-0.3.48+73761d2e19.jar        |              | fabric_rendering_data_attachment_v1  | Forgified Fabric Rendering Data Attachment (v1)                              | 0.3.48+73761d2e19              | fabric-rendering-data-attachment-v1.client.mixins.json, fabric-rendering-data-attachment-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |                                          |                
    /META-INF/jarjar/fabric-renderer-api-v1-3.4.0+9c40919e19.jar                      |              | fabric_renderer_api_v1               | Forgified Fabric Renderer API (v1)                                           | 3.4.0+9c40919e19               | fabric-renderer-api-v1.debughud.mixins.json, fabric-renderer-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |                                          |                
    /META-INF/jarjar/fabric-block-view-api-v2-1.0.10+9afaaf8c19.jar                   |              | fabric_block_view_api_v2             | Forgified Fabric BlockView API (v2)                                          | 1.0.10+9afaaf8c19              | fabric-block-view-api-v2.client.mixins.json, fabric-block-view-api-v2.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |                                          |                
    /META-INF/jarjar/net.caffeinemc.sodium-neoforge-0.6.13+mc1.21.1-service.jar       |              |                                      |                                                                              |                                |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |                                          |                
sodiumdynamiclights-neoforge-1.0.10-1.21.1.jar                                        |              | sodiumdynamiclights                  | Sodium Dynamic Lights                                                        | 1.0.9                          | mixins.sodiumdynamiclights.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | 02e9bc7ba28147cdf2d608ecf4f2c1eab34b4652 | 474806553      
sophisticatedbackpacks-1.21.1-3.25.64.1933.jar                                        |              | sophisticatedbackpacks               | Sophisticated Backpacks                                                      | 3.25.64                        | sophisticatedbackpacks.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | a006a503043b2addd54101fdecbb93ed34ecdd77 | 664837600      
sophisticatedcore-1.21.1-1.4.60.2057.jar                                              |              | sophisticatedcore                    | Sophisticated Core                                                           | 1.4.60                         | sophisticatedcore.mixins.json, sophisticatedcore.create.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 | 630b49623f30e579742dc59ad4be957f60ea786b | 16327369       
sophisticatedfix-0.0.1-alpha.jar                                                      |              | sophisticatedfix                     | SophisticatedFix                                                             | 0.0.1-alpha                    | sophisticatedfix.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | 96768887d01b3e70f8d24f963c6cb4cabe84b3ec | 2285448818     
sophisticatedstorage-1.21.1-1.5.64.1881.jar                                           |              | sophisticatedstorage                 | Sophisticated Storage                                                        | 1.5.64                         |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | c097fe9eb28a8562dd64b6552d84493b113ff967 | 3120018449     
SSRD-1.7.1-1.21.1.jar                                                                 |              | ssrd                                 | Seperate Sable Render Distance                                               | 1.7.1                          | ssrd.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    | 0150b9c3cf7d23a3d1f2c3f68e213be1edd25283 | 3197713591     
vista-neoforge-1.21.1-4.4.8.jar                                                       |              | vista                                | Vista                                                                        | 1.21.1-4.4.8                   | vista-common.mixins.json, vista.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         | e6c7885047138e3a5f91ea6868f4f3f467c55ef6 | 4154866697     
voicechat-neoforge-1.21.1-2.6.18.jar                                                  |              | voicechat                            | Simple Voice Chat                                                            | 1.21.1-2.6.18                  |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | c9e638f5c049fc143dc043c585b13e9078a3f71d | 679443986      
watut-neoforge-1.21.0-1.2.7.jar                                                       |              | watut                                | What Are They Up To                                                          | 1.21.0-1.2.7                   | watut_fabric.mixins.json, watut.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         | 07cfb8fb1269f1eae1056492912e3544be979f62 | 1526633991     
xaerominimap-neoforge-1.21.1-25.3.13.jar                                              |              | xaerominimap                         | Xaero's Minimap                                                              | 25.3.13                        | xaerohud.neoforge.mixins.json, xaerohud.mixins.json, xaerominimap.neoforge.mixins.json, xaerominimap.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    | 06cdb37f394bdbebce94c64644ae4bc21bd98959 | 1593901604     
    /META-INF/jarjar/xaerolib-neoforge-1.21.1-1.1.15.jar                              |              | xaerolib                             | XaeroLib                                                                     | 1.1.15                         | xaerolib.neoforge.mixins.json, xaerolib.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 |                                          |                
xaeroworldmap-neoforge-1.21.1-1.40.16.jar                                             |              | xaeroworldmap                        | Xaero's World Map                                                            | 1.40.16                        | xaeroworldmap.mixins.json, xaeroworldmap.neoforge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | d0865b6153c4d0feaf1551fb5309884ec3568c03 | 2287221288     
    /META-INF/jarjar/xaerolib-neoforge-1.21.1-1.1.15.jar                              |              | xaerolib                             | XaeroLib                                                                     | 1.1.15                         | xaerolib.neoforge.mixins.json, xaerolib.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 |                                          |                
yawp-1.21.1-neoforge-0.6.3-beta3.jar                                                  |              | yawp                                 | Yet Another World Protector                                                  | 0.6.3-beta3                    | yawp.mixins.json, yawp.neoforge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         | f920b23021a96e24df6180d7303af417cc0aa0dd | 785522043      
yeetusexperimentus-neoforge-87.0.0.jar                                                |              | yeetusexperimentus                   | Yeetus Experimentus                                                          | 87.0.0                         | yeetusexperimentus-neo.mixins.json, yeetusexperimentus-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 7132c346103d75a7c84da64b35b92e3a6f1ce3da | 767515430      
